Country Name,year,population,renewables_production,solar_electricity_generation_twh,wind_electricity_generation_twh,hydro_electricity_generation_twh,other_renewables_electricity_generation_twh,co2_per_capita,gdp_per_capita
Iceland,2007,311566.0,11.9743877,0.0,0.0,8.393735,3.5806527,11.214876,41472.8449350184
Israel,2007,7180100.0,0.024,0.0,0.01,0.014,0.0,9.019857,28172.1017671672
Italy,2007,58438310.0,47.714999999999996,0.039,4.034,32.815,10.827,8.283948,34294.3430551779
Japan,2007,128001000.0,101.7602076,2.3124676,2.74,74.50974,22.198,10.172693,35015.9865745127
Kazakhstan,2007,16257214.0,8.171407,0.0,0.0,8.171407,0.0,13.947366,16581.2240528671
Kuwait,2007,2507887.0,0.0,0.0,0.0,0.0,0.0,30.767641,91434.9044722981
Sri Lanka,2007,20492545.0,3.9658552069999997,0.00597646,0.002305747,3.956473,0.0011,0.5929932,6820.39310011847
Lithuania,2007,3231294.0,0.5807,0.0,0.1061,0.4206,0.054,4.8025327,19113.9861386164
Luxembourg,2007,479993.0,0.264556,0.020901,0.064286,0.116702,0.062667,23.54102,85129.1888169612
Latvia,2007,2200325.0,2.8280000000000003,0.0,0.053,2.733,0.042,3.9247465,17281.0422640276
Morocco,2007,31186468.0,1.1810010100000001,0.00010101,0.2789,0.902,0.0,1.5683981,6057.935546875
Mexico,2007,108774360.0,35.846587,0.009,0.248,27.339674,8.249913,4.3539257,15031.8619592978
North Macedonia,2007,1982933.0,1.01,0.0,0.0,1.01,0.0,4.329355,9639.0153546246
Malaysia,2007,26998389.0,6.716773,0.0,0.0,5.957,0.759773,6.4985785,18616.8070764804
North America,2007,334183103.0,771.6092669,1.1408479,38.181755,640.3523,91.934364,14.141435,47221.8053966358
Netherlands,2007,16381696.0,7.605994,0.035712,3.437,0.107,4.026282,10.454888,44205.0449836126
Norway,2007,4709153.0,134.9411,0.0071,0.892,133.656,0.386,9.6811,56181.3045666857
New Zealand,2007,4223800.0,28.832157135,0.003405895,0.92987984,23.6405,4.2583714,8.621058,29353.5006283723
Oman,2007,2570174.0,0.0,0.0,0.0,0.0,0.0,17.536497,48626.9220412508
Pakistan,2007,184493231.0,31.678938000000002,0.000202,0.0,31.678736,0.0,0.8546526,3672.18527453313
Peru,2007,28530699.0,19.967,0.0,0.0012,19.5488,0.417,1.2024245,7982.05008365159
Philippines,2007,91075184.0,18.837272,0.001309,0.057842,8.563433,10.214688,0.77347296,4923.19718570605
Poland,2007,38120560.0,5.429499999999999,0.0,0.522,2.352,2.5555,8.835377,16833.8522564382
Portugal,2007,10542964.0,16.171,0.024,4.037,10.027,2.083,5.914588,25738.9369093531
Qatar,2007,1208595.0,0.0,0.0,0.0,0.0,0.0,49.13586,124055.578653514
Romania,2007,20882982.0,16.003999999999998,0.0,0.003,15.966,0.035,5.1934915,13703.2035735635
Russian Federation,2007,142805114.0,177.53609999999998,0.0,0.0066,177.045,0.4845,11.287254,16648.2421875
Saudi Arabia,2007,22368313.0,0.0,0.0,0.0,0.0,0.0,18.934502,55081.4252350894
Singapore,2007,4588599.0,0.4936092,0.0,0.0,0.0,0.4936092,8.941658,68804.9832142866
Slovenia,2007,2018122.0,3.37,0.0,0.0,3.266,0.104,8.610745,27469.0412988567
Sweden,2007,9148092.0,77.44031700000001,0.003,1.431704,66.16978,9.835833,5.7928085,40814.2916498067
Thailand,2007,67102394.0,10.4181438,0.03876,0.000394,7.961357,2.4176328,3.3394146,11723.0995586881
Turkmenistan,2007,5244046.0,0.003154,0.0,0.0,0.003154,0.0,9.378899,6901.01756875261
Trinidad and Tobago,2007,1303188.0,0.022285,0.003285,0.0,0.0,0.019,33.385113,29354.5290103817
Turkey,2007,70158112.0,36.456842,0.0,0.3511,35.8508,0.254942,4.433794,14866.4277095189
Ukraine,2007,47062798.0,10.469000000000001,0.0,0.045,10.143,0.281,7.1568184,8900.4443359375
United States,2007,301231207.0,352.8069355,1.0954105,34.797905,243.04407,73.86955,20.308899,48050.227412195
Uzbekistan,2007,27076008.0,6.4571,0.0,0.0,6.4571,0.0,4.573087,4386.12933662952
World,2007,6744171461.5,3546.967033,7.807503,171.50429,3072.41,295.24524,4.666746,11720.4199512224
South Africa,2007,50528584.0,3.32822,0.0201,0.012,2.86562,0.4305,9.203606,12046.6051070681
United Arab Emirates,2008,6302664.0,0.0,0.0,0.0,0.0,0.0,24.38407,93017.0906503924
Argentina,2008,40424148.0,32.44777088,0.0001437,0.04195108,31.199696,1.2059801,4.634423,17276.7570884025
Australia,2008,21249199.0,19.1089,0.1392,3.45845,11.81515,3.6961,18.943853,37532.9990434133
Austria,2008,8321496.0,44.54885331,0.03011991,2.0112574,38.32949,4.177986,8.829531,41046.7900352112
Azerbaijan,2008,8763400.0,2.232,0.0,0.0,2.232,0.0,3.6942854,12972.4427129521
Belgium,2008,10709973.0,4.418,0.042,0.637,0.41,3.329,11.221604,37883.3319417819
Bangladesh,2008,149474264.0,0.9681139999999999,0.015214,0.0029,0.95,0.0,0.3033399,2554.85788234607
Bulgaria,2008,7492561.0,2.930167,0.000167,0.121758,2.79271,0.015532,7.180506,14346.8764421859
Belarus,2008,9527985.0,0.07300000000000001,0.0,0.001,0.039,0.033,6.5940113,13886.1314048183
Brazil,2008,190367302.0,390.525657,0.0,1.183,369.5564,19.786257,2.1675894,13445.2454699613
Canada,2008,33247298.0,389.2902101,0.035,3.7885141,377.48773,7.978966,17.213346,40376.0882836384
Switzerland,2008,7647675.0,37.324383,0.037,0.019,36.039383,1.229,5.849308,53808.7841127066
Chile,2008,16838988.0,27.89249044,0.0,0.03812314,24.266146,3.5882213,4.189846,16375.9648536535
China,2008,1324655000.0,665.0780000000001,0.152,13.1,636.96,14.866,5.6240664,7583.34889620177
Colombia,2008,43758808.0,46.724147518,0.0,0.053918168,46.16088,0.50934935,1.5302994,10307.0649877196
Cyprus,2008,1091026.0,0.015356,0.003,0.000356,0.0,0.012,7.989783,34830.15234375
Czechia,2008,10384603.0,3.731012,0.012937,0.244661,2.024335,1.449079,11.845438,27937.841568102
Germany,2008,82110097.0,94.369205,4.508,41.385,20.443,28.033205,10.560963,38443.5386278958
Denmark,2008,5493621.0,10.096793622,0.002622222,6.9278,0.0258,3.1405714,9.328067,41467.3861879777
Algeria,2008,34816961.0,0.283,0.0,0.0,0.283,0.0,3.1906164,13666.2181958374
Ecuador,2008,14575202.0,11.504366608,2.6687e-05,0.002682461,11.293333,0.20832446,2.07987,8662.60736268137
Spain,2008,45954106.0,62.31099999999999,2.578,32.946,23.532,3.255,7.2648177,33349.942580613
Estonia,2008,1337090.0,0.199,0.0,0.133,0.028,0.038,13.324143,22803.5194742273
Finland,2008,5313399.0,27.781233,0.003944,0.26052,17.112131,10.404638,11.033562,40081.2212482066
France,2008,64375116.0,73.82600000000001,0.042,5.694,63.654,4.436,6.197721,35053.2627069116
United Kingdom,2008,61806995.0,21.904712,0.017,7.097248,5.141186,9.649278,8.785372,36744.7913584035
Greece,2008,11077841.0,5.75088,0.005236,2.242,3.312288,0.191356,10.028189,30440.9709059081
Croatia,2008,4309705.0,5.841,0.0,0.0399,5.78,0.0211,5.4513054,21019.7988078246
Hungary,2008,10038188.0,2.3569999999999998,0.001,0.205,0.213,1.938,5.708958,20721.5024106144
Indonesia,2008,240157903.0,19.865215,0.0001,0.00027,11.52825,8.336595,1.5228248,7569.25304679095
India,2008,1207930964.0,138.91222,0.063,14.3782,115.16902,9.302,1.2330486,3633.36783234868
Ireland,2008,4489544.0,3.5876915,0.0,2.410447,0.968323,0.2089215,10.557134,44169.0943411644
Iraq,2008,28971036.0,2.932036,0.0,0.0,2.932036,0.0,3.242491,11657.3168700586
Iceland,2008,317414.0,16.46537,0.0,0.0,12.427433,4.037937,12.00739,43728.1140564123
Israel,2008,7308800.0,0.032,0.0,0.009,0.016,0.007,9.598234,27997.6148169285
Italy,2008,58826731.0,58.163,0.193,4.861,41.623,11.486,8.027417,35653.8378718715
Japan,2008,128063000.0,101.9963463,2.5939713,2.945,75.164375,21.293,9.614815,35273.791152156
Kazakhstan,2008,16426525.0,7.459829,0.0,0.0,7.459829,0.0,13.808861,17278.4721678366
Kuwait,2008,2651421.0,0.0,0.0,0.0,0.0,0.0,31.787981,90337.3568788994
Sri Lanka,2008,20629378.0,4.154529879,0.006375132,0.003241747,4.139193,0.00572,0.58108026,7316.58626497874
Lithuania,2008,3198231.0,0.602,0.0,0.1311,0.4019,0.069,4.6766033,20735.7079776096
Luxembourg,2008,488650.0,0.282382,0.020031,0.060589,0.132114,0.069648,22.843689,90970.7211980147
Latvia,2008,2177322.0,3.212,0.0,0.058,3.109,0.045,3.7646215,18634.7309608539
Morocco,2008,31606767.0,1.21410101,0.00010101,0.2982,0.9158,0.0,1.6252584,6437.0634765625
Mexico,2008,110374288.0,47.394065,0.019,0.255,39.223907,7.896158,4.2852507,15680.5761896881
North Macedonia,2008,1971493.0,0.84,0.0,0.0,0.84,0.0,4.315505,10924.3280997623
Malaysia,2008,27570059.0,8.603761,0.0,0.0,7.807,0.796761,6.994816,19479.8799587431
North America,2008,337404564.0,821.992847,1.701447,60.10482,669.85034,90.33624,13.537246,47768.0769059665
Netherlands,2008,16445593.0,9.480115,0.038889,4.258333,0.1,5.082893,10.586433,46714.3454301392
Norway,2008,4768212.0,140.3614,0.0074,0.913,139.044,0.397,9.36968,62072.7539854909
New Zealand,2008,4259800.0,28.302253316,0.003455616,1.0584577,22.347338,4.893002,8.800641,29827.1425475385
Oman,2008,2626529.0,0.0,0.0,0.0,0.0,0.0,17.966936,52841.188951464
Pakistan,2008,189499113.0,27.340706,0.001642,0.0,27.339064,0.0,0.81873286,3721.33293555633
Peru,2008,28719041.0,19.5208,0.0,0.0012,19.0596,0.46,1.2291042,8820.1390104266
Philippines,2008,92699095.0,20.628004,0.001304,0.061386,9.842534,10.72278,0.83042014,5144.33578185664
Poland,2008,38125759.0,6.606999999999999,0.0,0.837,2.153,3.617,8.673726,18372.37645483
Portugal,2008,10558177.0,14.641,0.041,5.757,6.799,2.044,5.680537,26665.8372952939
Qatar,2008,1426938.0,0.0,0.0,0.0,0.0,0.0,43.19698,126014.918874598
Romania,2008,20537875.0,17.224,0.0,0.005,17.195,0.024,5.1609073,16782.1172988984
Russian Federation,2008,142742366.0,165.2741,0.0,0.0052,164.78,0.4889,11.487685,20163.609375
Saudi Arabia,2008,23287877.0,0.000609,0.000609,0.0,0.0,0.0,20.169865,57289.6903413162
Singapore,2008,4839396.0,0.5211795,0.000297,0.0,0.0,0.5208825,8.363356,67735.348084112
Slovenia,2008,2021316.0,4.31,0.001,0.0,4.018,0.291,9.026217,29460.9414243515
Sweden,2008,9219637.0,81.62128399999999,0.004,2.000572,69.27953,10.337182,5.5170517,41906.6990173542
Thailand,2008,67619830.0,9.128435199999998,0.03888,0.000482,6.95069,2.1383832,3.3163188,12062.1598749873
Turkmenistan,2008,5345029.0,0.003154,0.0,0.0,0.003154,0.0,11.1204195,7915.54792408232
Trinidad and Tobago,2008,1308587.0,0.023534,0.003534,0.0,0.0,0.02,32.40758,30807.2848514963
Turkey,2008,71051678.0,34.420995,0.0,0.8465,33.2698,0.304695,4.340584,16038.2956212622
Ukraine,2008,46819175.0,11.821,0.0,0.045,11.512,0.264,6.962613,9323.72265625
United States,2008,304093966.0,382.1607236,1.6330626,55.922325,251.05386,73.551476,19.395721,48570.0594269601
Uzbekistan,2008,27494774.0,4.3859,0.0,0.0,4.3859,0.0,4.6695604,4800.0591431983
World,2008,6830129091.0,3801.57729,12.6828,221.41243,3251.6045,315.87756,4.6861563,12255.4113559138
South Africa,2008,51114599.0,1.7584198,0.0217,0.021,1.2596198,0.4561,9.6782255,12525.2630297796
United Arab Emirates,2009,6707058.0,0.006354,0.006354,0.0,0.0,0.0,25.050373,83336.8197425794
Argentina,2009,40854831.0,35.844030412,7.6084e-05,0.036831528,34.618187,1.1889358,4.361317,16182.0753478429
Australia,2009,21691653.0,20.15684202,0.29024202,4.43775,12.64205,2.7868,18.688644,40312.3951186945
Austria,2009,8343323.0,47.19401208,0.04891428,1.9540402,40.896305,4.2947526,8.065482,40665.5046605019
Azerbaijan,2009,8947243.0,2.3104999999999998,0.0,0.0021,2.3084,0.0,3.2170706,13972.7309052382
Belgium,2009,10796493.0,5.439000000000001,0.166,0.996,0.328,3.949,9.967752,37885.9059125602
Bangladesh,2009,150873714.0,0.44748899999999997,0.025104,0.0051,0.417,0.000285,0.3260236,2675.25945928027
Bulgaria,2009,7444443.0,3.67939,0.003267,0.237009,3.431712,0.007402,6.1214066,14180.6841612396
Belarus,2009,9504583.0,0.106,0.0,0.001,0.045,0.06,6.371716,14034.191120749
Brazil,2009,192079951.0,415.101942,0.0,1.238,390.98807,22.875872,2.0292337,13390.6831318342
Canada,2009,33630069.0,384.3801086,0.109,6.6416516,368.6874,8.942057,16.046993,38864.0566958538
Switzerland,2009,7743831.0,37.03311,0.054,0.023,35.72711,1.229,5.624919,52971.3732760585
Chile,2009,17009731.0,28.65000622,0.0,0.07901422,25.17931,3.391682,3.8777807,15951.3304877215
China,2009,1331260000.0,664.397318,0.279,27.614998,615.644,20.85932,5.877799,8305.84110002707
Colombia,2009,44271541.0,41.898359113,0.0,0.057707813,40.837364,1.0032873,1.6367329,10367.3489558
Cyprus,2009,1109371.0,0.031356,0.004,0.000356,0.0,0.027,7.636368,33883.6171875
Czechia,2009,10443936.0,4.654945,0.088807,0.288067,2.429607,1.848464,11.033807,27698.8106131663
Germany,2009,81902307.0,96.07019600000001,6.715,39.42,19.031,30.904196,9.760283,37554.4426993174
Denmark,2009,5523095.0,10.0634077,0.00375,6.7205,0.0189,3.3202577,8.842789,40503.2046306821
Algeria,2009,35490445.0,0.342,0.0,0.0,0.342,0.0,3.3489714,13651.4472996123
Ecuador,2009,14825954.0,9.4451400956,7.8786e-06,0.003204417,9.225408,0.2165198,2.266208,8662.10672694999
Spain,2009,46362946.0,73.7151218,6.0669346,37.8869,26.352478,3.4088092,6.3578978,32201.4773527814
Estonia,2009,1334515.0,0.5411,0.0001,0.195,0.032,0.314,10.794397,20478.2524752833
Finland,2009,5338871.0,21.700953,0.004317,0.276624,12.68603,8.733982,10.474264,37968.661743232
France,2009,64706436.0,69.658,0.174,7.912,56.994,4.578,5.876992,34666.9598878294
United Kingdom,2009,62276270.0,25.243812606,0.020000206,9.280972,5.2278924,10.714948,7.904943,35023.3323106015
Greece,2009,11107017.0,8.16313,0.05,2.543,5.352558,0.217572,9.391401,29947.7868089708
Croatia,2009,4305181.0,7.482660999999999,9.1e-05,0.0542,7.408401,0.019969,5.0473332,20349.4886248272
Hungary,2009,10022650.0,2.895,0.001,0.331,0.228,2.335,5.145066,20722.06533653
Indonesia,2009,243220028.0,20.714165,0.0001,0.00367,11.38385,9.326545,1.640252,7868.14818337207
India,2009,1225524753.0,134.32603,0.075,16.271,106.33803,11.642,1.3155315,3886.58197695053
Ireland,2009,4535375.0,4.109262036,0.000424236,2.9557493,0.901734,0.2513545,9.306159,41469.837900256
Iraq,2009,30058206.0,2.83021,0.0,0.0,2.83021,0.0,3.4870865,11687.014208381
Iceland,2009,318499.0,16.8324298,0.0,0.0,12.279343,4.5530868,11.71445,41862.9599253906
Israel,2009,7485600.0,0.099,0.024,0.009,0.024,0.042,8.862133,27972.1740838606
Italy,2009,59095365.0,69.2567,0.677,6.543,49.138,12.8987,7.0790157,34752.2053772365
Japan,2009,128047000.0,97.2647848,3.0455124,3.4273024,70.46622,20.32575,9.075361,33547.2834245767
Kazakhstan,2009,16619846.0,6.8791046,0.0,0.0,6.8791046,0.0,13.510977,17389.0145839123
Kuwait,2009,2795484.0,0.0,0.0,0.0,0.0,0.0,31.736975,80110.0698856759
Sri Lanka,2009,20756435.0,3.9244103509999997,0.006787804,0.003501447,3.8911111,0.02301,0.62364656,7575.57988727098
Lithuania,2009,3162916.0,0.6839999999999999,0.0,0.1577,0.4243,0.102,4.065727,18167.6379038272
Luxembourg,2009,497783.0,0.267812,0.020316,0.063472,0.105839,0.078185,21.329487,86873.2562419563
Latvia,2009,2141669.0,3.553,0.0,0.048,3.457,0.048,3.48097,16559.5227779875
Morocco,2009,32030778.0,2.95950101,0.00010101,0.3911,2.5683,0.0,1.5878415,6628.57666015625
Mexico,2009,111999721.0,34.892427760000004,0.027,0.59635276,26.722006,7.547069,4.109776,15192.6241502056
North Macedonia,2009,1958782.0,1.27,0.0,0.0,1.27,0.0,3.9972472,11526.0887921971
Malaysia,2009,28124778.0,8.283368,0.0,0.0,6.89,1.393368,6.830967,18922.6459509295
North America,2009,340465163.0,844.0136286,2.2359886,82.063736,669.14215,90.571754,12.478601,46376.9315920081
Netherlands,2009,16530388.0,10.835999,0.044444,4.583333,0.097222,6.111,10.203367,44935.7457496481
Norway,2009,4828726.0,126.4947,0.0077,0.977,125.283,0.227,8.922087,55618.6337641836
New Zealand,2009,4302600.0,31.280063762999998,0.003589863,1.4764609,24.217442,5.582571,8.042621,30682.9538757235
Oman,2009,2684659.0,0.0,0.0,0.0,0.0,0.0,16.493073,55127.4677724323
Pakistan,2009,194376534.0,28.755348,0.009605,0.0,28.745743,0.0,0.80010426,3777.09098630805
Peru,2009,28896811.0,20.365000000000002,0.0,0.0012,19.9038,0.46,1.367324,8916.595775395
Philippines,2009,94384250.0,20.190804,0.001252,0.064428,9.787567,10.337557,0.80426943,5157.2782509656
Poland,2009,38151603.0,8.6783,0.0,1.077,2.375,5.2263,8.316455,19290.1204717828
Portugal,2009,10568247.0,18.293,0.16,7.577,8.285,2.271,5.4033346,26458.1096957925
Qatar,2009,1608903.0,0.0,0.0,0.0,0.0,0.0,41.030083,125897.519694675
Romania,2009,20367487.0,15.554010101000001,0.001010101,0.009,15.534,0.01,4.2633257,16632.0802727159
Russian Federation,2009,142785348.0,174.70020000000002,0.0,0.0038,174.199,0.4974,10.739168,19389.94140625
Saudi Arabia,2009,24217654.0,0.000609,0.000609,0.0,0.0,0.0,20.822855,54838.7027597075
Singapore,2009,4987573.0,0.5286781,0.001596,0.0,0.0,0.5270821,8.211698,66212.9625564594
Slovenia,2009,2039669.0,4.912,0.004,0.0,4.715,0.193,7.960535,27214.4653147546
Sweden,2009,9298515.0,79.497261,0.007,2.490411,65.53944,11.46041,5.080106,40073.1481544863
Thailand,2009,68121080.0,9.262027999999999,0.0444,0.001,6.965736,2.250892,3.3592596,11964.0529468271
Turkmenistan,2009,5451592.0,0.003154,0.0,0.0,0.003154,0.0,9.623394,8285.01893019212
Trinidad and Tobago,2009,1310106.0,0.022939,0.003939,0.0,0.0,0.019,32.225334,29601.6194467951
Turkey,2009,72039206.0,38.141158999999995,0.0,1.49537,35.9584,0.687389,4.366428,15442.1173152348
Ukraine,2009,46623731.0,12.118,0.0,0.043,11.936,0.139,5.9539123,7994.61572265625
United States,2009,306771529.0,421.40135439999995,2.0759604,74.632454,271.53308,73.15986,17.793211,47194.9500893872
Uzbekistan,2009,27939328.0,6.4833,0.0,0.0,6.4833,0.0,3.9094558,5135.46444649968
World,2009,6916129027.0,3883.488585,21.061785,276.7973,3246.3335,339.296,4.549688,12204.0757935862
South Africa,2009,51728516.0,1.9540199,0.0233,0.03,1.4516199,0.4491,9.1733465,12261.4115911872
United Arab Emirates,2010,6869838.0,0.018424,0.018424,0.0,0.0,0.0,26.640741,83670.9093774571
Argentina,2010,41288694.0,34.762710696,8.589e-05,0.025351606,33.35991,1.3773632,4.5035615,17847.6110371438
Australia,2010,22031750.0,22.150198260000003,0.97764826,4.985,13.746,2.44155,18.297338,39372.8511038542
Austria,2010,8363404.0,45.01627294,0.08881314,2.0639138,38.36342,4.500126,8.608234,41740.1149241758
Azerbaijan,2010,9054332.0,3.4468,0.0,0.0005,3.4463,0.0,3.0118763,14680.8741446231
Belgium,2010,10895586.0,6.6307,0.56,1.292,0.312,4.4667,10.468512,39844.4054386496
Bangladesh,2010,152201981.0,0.778995,0.044304,0.0051,0.729,0.000591,0.35502523,2833.69544366101
Bulgaria,2010,7395599.0,5.7628140000000005,0.014865,0.681369,5.031341,0.035239,6.4403195,14955.9544277058
Belarus,2010,9483836.0,0.13,0.0,0.001,0.045,0.084,6.579608,15339.0999024908
Brazil,2010,193701929.0,437.408763,0.0,2.176558,403.28983,31.942375,2.2729208,14451.715839153
Canada,2010,34005902.0,370.66210557,0.25555557,8.724192,351.3848,10.297558,16.221796,40098.2537191139
Switzerland,2010,7824909.0,37.467279999999995,0.094,0.037,36.06428,1.272,5.7546425,54432.3330821362
Chile,2010,17181464.0,25.4972773,0.0,0.325326,21.759474,3.4124773,4.1525984,17917.8951218552
China,2010,1337705000.0,786.38395,0.701,49.39962,711.3831,24.90023,6.3782344,9256.10388205582
Colombia,2010,44777319.0,41.70601232,0.0,0.03856992,40.55746,1.1099824,1.7032403,10841.1279800255
Cyprus,2010,1127816.0,0.07300000000000001,0.007,0.031,0.0,0.035,7.184269,33505.96875
Czechia,2010,10474410.0,5.903156,0.615702,0.335493,2.789474,2.162487,11.2267275,28156.9854724601
Germany,2010,81776930.0,105.415076,11.963,38.547,20.953,33.952076,10.227281,39730.4897885271
Denmark,2010,5547683.0,12.430155479,0.006161111,7.809422,0.020641668,4.5939307,8.864642,43042.394637021
Algeria,2010,36188236.0,0.18209999999999998,0.0091,0.0,0.173,0.0,3.2704937,14201.3659904784
Ecuador,2010,15076695.0,8.87539773,0.0,0.00343485,8.636401,0.23556188,2.4061325,8968.940408302
Spain,2010,46576897.0,96.599131,7.064429,43.68136,42.035698,3.817644,6.0404763,31808.2179879539
Estonia,2010,1331475.0,1.0460999999999998,0.0001,0.277,0.027,0.742,14.244142,21616.7122418461
Finland,2010,5363352.0,24.195264,0.004739,0.294317,12.921994,10.974214,11.950097,38950.5525874191
France,2010,65026211.0,78.196,0.62,9.945,62.714,4.917,5.93619,35911.5438581409
United Kingdom,2010,62766365.0,26.180265900000002,0.0402771,10.285645,3.5913758,12.262968,8.12464,36487.6718531875
Greece,2010,11121341.0,10.536438,0.157748,2.713937,7.474753,0.19,8.751235,27841.8591363591
Croatia,2010,4295427.0,9.29846,0.00012,0.1391,9.126203,0.033037,4.8792653,20143.8016081074
Hungary,2010,10000023.0,3.0130000000000003,0.001,0.527,0.188,2.297,5.210173,21738.8965943079
Indonesia,2010,246305322.0,26.864669999999997,0.00052,0.00364,17.45622,9.40429,1.8099737,8353.45684725106
India,2010,1243481564.0,142.608495,0.113,19.4564,108.744095,14.295,1.348904,4206.45985998016
Ireland,2010,4560155.0,3.729929107,0.000476107,2.8151658,0.599231,0.3150562,9.166745,43216.9847302406
Iraq,2010,31045366.0,3.615072,0.0,0.0,3.615072,0.0,3.657115,12186.1929622653
Iceland,2010,318041.0,17.0574045,0.0,0.0,12.592082,4.4653225,11.400758,39768.4169599139
Israel,2010,7623600.0,0.17,0.07,0.008,0.031,0.061,9.3076,29361.6318327571
Italy,2010,59277417.0,76.96459999999999,1.9057,9.1259,51.117,14.816,7.242025,35297.8078165432
Japan,2010,128070000.0,118.2369118,3.9813788,3.925729,88.50272,21.827084,9.476896,35335.3735103814
Kazakhstan,2010,16836810.0,8.022023,0.0,0.0,8.022023,0.0,14.777387,18641.8061475256
Kuwait,2010,2943372.0,0.0,0.0,0.0,0.0,0.0,30.874323,75184.1258697132
Sri Lanka,2010,20879089.0,5.737426322,0.007195476,0.053161446,5.6445594,0.03251,0.62507623,8233.62663803334
Lithuania,2010,3097282.0,0.911,0.0,0.224,0.54,0.147,4.4660387,19827.948684184
Luxembourg,2010,506953.0,0.26803200000000005,0.021148,0.055083,0.107661,0.08414,22.063877,90346.0688268008
Latvia,2010,2097555.0,3.6350000000000002,0.0,0.049,3.52,0.066,4.077879,17343.4658666613
Morocco,2010,32467016.0,4.12670101,0.00010101,0.6588,3.4678,0.0,1.6744775,6848.66748046875
Mexico,2010,113623895.0,46.466290099999995,0.031,1.2391111,37.196,8.000179,4.016841,15908.8603214578
North Macedonia,2010,1946298.0,2.431026,2.6e-05,0.0,2.431,0.0,3.9900906,11993.5625080446
Malaysia,2010,28655776.0,7.6239545,0.0,0.0,6.361,1.2629545,6.9565897,20193.4092943464
North America,2010,343396770.0,851.2587598,3.3501198,105.85331,647.92285,94.13248,12.73634,47808.1040505824
Netherlands,2010,16615394.0,11.214723,0.059444,3.993056,0.104167,7.058056,10.869165,45306.3078054895
Norway,2010,4889252.0,117.9751,0.0081,0.879,116.739,0.349,9.331146,58219.6143463523
New Zealand,2010,4350700.0,32.976256325,0.003828525,1.6371758,24.726507,6.608745,8.005984,31214.0510925451
Oman,2010,2757446.0,0.0,0.0,0.0,0.0,0.0,18.560102,55667.4687773217
Pakistan,2010,199239047.0,29.823338000000003,0.013356,0.0,29.809982,0.0,0.7739538,3785.70113526903
Peru,2010,29086019.0,20.7263,0.0,0.0012,20.0521,0.673,1.461361,9713.35863299894
Philippines,2010,96337125.0,17.822798,0.001254,0.061717,7.803405,9.956422,0.85738873,5489.23543482887
Poland,2010,38042794.0,10.8885,0.0,1.664,2.92,6.3045,8.773324,20993.2495602577
Portugal,2010,10573100.0,28.356,0.215,9.182,16.148,2.811,4.99969,27295.1035561802
Qatar,2010,1616832.0,0.0,0.0,0.0,0.0,0.0,42.956566,151646.217413885
Romania,2010,20246871.0,20.302020201999998,0.002020202,0.306,19.883,0.111,4.125176,17356.7037093355
Russian Federation,2010,142849468.0,167.0248,0.0,0.004186,166.4837,0.536914,11.343939,20490.126953125
Saudi Arabia,2010,23978487.0,0.004089,0.004089,0.0,0.0,0.0,22.099627,58883.8492500573
Singapore,2010,5076732.0,0.5902442,0.003086,0.0,0.0,0.5871582,8.745369,75400.5557976827
Slovenia,2010,2048583.0,4.752,0.013,0.0,4.518,0.221,8.050477,27582.4977417186
Sweden,2010,9378126.0,82.862435,0.009,3.486528,67.175674,12.191233,5.6641927,41956.1290051562
Thailand,2010,68579447.0,8.7729685,0.05832,0.003924,5.346753,3.3639715,3.514452,12932.2633443196
Turkmenistan,2010,5564356.0,0.0033135,0.0001595,0.0,0.003154,0.0,10.636381,8971.61628728072
Trinidad and Tobago,2010,1317714.0,0.004408,0.004408,0.0,0.0,0.0,33.976368,30778.3127367296
Turkey,2010,73142150.0,55.715434,0.0024,2.91643,51.79546,1.001144,4.3109365,17343.6771298998
Ukraine,2010,46456003.0,13.389999999999999,0.0,0.05,13.152,0.188,6.336449,8453.2998046875
United States,2010,309327143.0,430.95791049999997,3.0130365,95.60833,257.2747,75.061844,18.259068,48650.6643227232
Uzbekistan,2010,28385506.0,8.1921,0.0,0.0,8.1921,0.0,3.7929955,5504.85637926003
World,2010,7000671233.0,4189.857094999999,33.900085,346.40915,3430.111,379.43686,4.750381,12852.0863675779
South Africa,2010,52344051.0,1.6007997999999999,0.0276,0.034,1.1428998,0.3963,8.8453245,12637.2912224786
United Arab Emirates,2011,7104538.0,0.020696,0.020696,0.0,0.0,0.0,27.443043,87709.0444079967
Argentina,2011,41730660.0,32.60465125,0.001614,0.02659055,31.18693,1.3895167,4.5476246,19104.9909405228
Australia,2011,22340024.0,30.622496599999998,2.0445466,6.432,19.572,2.57395,17.965439,42022.7392158859
Austria,2011,8391643.0,40.91968836,0.17406996,1.9362364,34.23717,4.572212,8.328318,44171.5618687028
Azerbaijan,2011,9173082.0,2.6758,0.0,0.0,2.6758,0.0,3.263773,14804.5744507911
Belgium,2011,11038264.0,8.3342,1.169,2.312,0.196,4.6572,9.520968,41244.8495035213
Bangladesh,2011,153591076.0,1.001615,0.123639,0.0051,0.872,0.000876,0.36195287,3051.26983271811
Bulgaria,2011,7348328.0,3.889275,0.100862,0.861095,2.871581,0.055737,7.2093797,15747.3899917616
Belarus,2011,9461643.0,0.14100000000000001,0.0,0.004,0.042,0.095,6.472042,16563.2014078209
